CustomerID,SalesOrderNumber,SalesAmount,OrderDate,,,,,,,,,,,,,
26012,SO61590,2419.06,7/5/2013,,,,,,,,,,,,,
14221,SO53988,49.99,3/7/2013,,,,,,,,,,,,,
11708,SO58812,2330.23,5/28/2013,,,,,,,,,,,,,
12363,SO60908,59.98,6/26/2013,,,,,,,,,,,,,
25528,SO70668,565.47,11/12/2013,,,,,,,,,,,,,
20933,SO49374,782.99,8/20/2012,,,,,,,,,,,,,
11507,SO56450,89.46,4/19/2013,,,,,,,,,,,,,
20498,SO63085,12.94,7/30/2013,,,,,,,,,,,,,
21979,SO47796,2181.5625,4/9/2012,,,,,,,,,,,,,
16717,SO56033,38.88,4/11/2013,,,,,,,,,,,,,
13773,SO61886,42.28,7/10/2013,,,,,,,,,,,,,
18118,SO71990,1750.98,11/29/2013,,,,,,,,,,,,,
19205,SO73080,1249.84,12/14/2013,,,,,,,,,,,,,
22044,SO56065,607.96,4/11/2013,,,,,,,,,,,,,
25377,SO70959,32.6,11/17/2013,,,,,,,,,,,,,
24307,SO50640,2443.35,11/26/2012,,,,,,,,,,,,,
26739,SO53832,61.97,3/4/2013,,,,,,,,,,,,,
24921,SO57843,1179.97,5/12/2013,,,,,,,,,,,,,
11501,SO64178,48.97,8/14/2013,,,,,,,,,,,,,
27274,SO68454,2419.06,10/15/2013,,,,,,,,,,,,,
15021,SO71226,8.99,11/21/2013,,,,,,,,,,,,,
24910,SO48135,1000.4375,5/7/2012,,,,,,,,,,,,,
11453,SO45164,3374.99,7/15/2011,,,,,,,,,,,,,
26299,SO47216,2049.0982,2/15/2012,,,,,,,,,,,,,
22895,SO51914,2451.3,1/28/2013,,,,,,,,,,,,,
13663,SO52143,15.23,2/2/2013,,,,,,,,,,,,,
12297,SO59136,1155.48,5/30/2013,,,,,,,,,,,,,
17777,SO59589,1735.98,6/6/2013,,,,,,,,,,,,,
11341,SO62450,2453.04,7/19/2013,,,,,,,,,,,,,
15002,SO64065,599.98,8/12/2013,,,,,,,,,,,,,
18005,SO51003,2181.5625,12/20/2012,,,,,,,,,,,,,
11276,SO58708,34.99,5/27/2013,,,,,,,,,,,,,
28859,SO44953,3578.27,6/19/2011,,,,,,,,,,,,,
27202,SO54115,96.92,3/9/2013,,,,,,,,,,,,,
25438,SO68485,95.57,10/16/2013,,,,,,,,,,,,,
18560,SO72402,2366.96,12/5/2013,,,,,,,,,,,,,
27572,SO50885,2071.4196,12/9/2012,,,,,,,,,,,,,
12083,SO53762,2414.99,3/2/2013,,,,,,,,,,,,,
12510,SO54039,2294.99,3/8/2013,,,,,,,,,,,,,
14137,SO61113,819.48,6/29/2013,,,,,,,,,,,,,
11695,SO64550,53.99,8/19/2013,,,,,,,,,,,,,
15957,SO62601,163.99,7/22/2013,,,,,,,,,,,,,
16639,SO73470,2329.98,12/19/2013,,,,,,,,,,,,,
18561,SO74064,2389.96,12/27/2013,,,,,,,,,,,,,
19427,SO60120,1184.46,6/13/2013,,,,,,,,,,,,,
16898,SO55075,1750.98,3/26/2013,,,,,,,,,,,,,
12674,SO56688,2319.99,4/23/2013,,,,,,,,,,,,,
16525,SO57533,1174.48,5/6/2013,,,,,,,,,,,,,
17089,SO59739,64.97,6/8/2013,,,,,,,,,,,,,
24983,SO69673,38.88,10/30/2013,,,,,,,,,,,,,
11758,SO71428,27.28,11/24/2013,,,,,,,,,,,,,
11009,SO43837,3374.99,1/27/2011,,,,,,,,,,,,,
27224,SO55514,6.28,4/2/2013,,,,,,,,,,,,,
27925,SO70698,38.98,11/13/2013,,,,,,,,,,,,,
24550,SO52253,37.27,2/4/2013,,,,,,,,,,,,,
22870,SO56733,68.97,4/24/2013,,,,,,,,,,,,,
24564,SO67610,38.98,10/2/2013,,,,,,,,,,,,,
22202,SO74137,2490.18,12/28/2013,,,,,,,,,,,,,
13014,SO74537,120,1/10/2014,,,,,,,,,,,,,
20847,SO49436,782.99,8/27/2012,,,,,,,,,,,,,
22774,SO73884,29.99,12/25/2013,,,,,,,,,,,,,
18148,SO45930,699.0982,10/16/2011,,,,,,,,,,,,,
27602,SO50973,782.99,12/17/2012,,,,,,,,,,,,,
24201,SO62006,2428.05,7/12/2013,,,,,,,,,,,,,
18934,SO66598,123.98,9/18/2013,,,,,,,,,,,,,
17657,SO52917,75.97,2/17/2013,,,,,,,,,,,,,
15030,SO62272,1714.97,7/16/2013,,,,,,,,,,,,,
27543,SO70733,2419.06,11/13/2013,,,,,,,,,,,,,
21284,SO73856,1174.48,12/24/2013,,,,,,,,,,,,,
12446,SO46450,3578.27,12/8/2011,,,,,,,,,,,,,
28786,SO58707,127.95,5/27/2013,,,,,,,,,,,,,
26005,SO71759,1223.84,11/28/2013,,,,,,,,,,,,,
15127,SO72356,776.33,12/4/2013,,,,,,,,,,,,,
18254,SO52155,2443.35,2/3/2013,,,,,,,,,,,,,
23894,SO54547,69.97,3/17/2013,,,,,,,,,,,,,
14352,SO61882,85.48,7/10/2013,,,,,,,,,,,,,
19290,SO71634,604.96,11/27/2013,,,,,,,,,,,,,
14949,SO45185,3578.27,7/18/2011,,,,,,,,,,,,,
16054,SO46750,2181.5625,1/7/2012,,,,,,,,,,,,,
21394,SO47090,2181.5625,1/31/2012,,,,,,,,,,,,,
16554,SO47955,2181.5625,4/29/2012,,,,,,,,,,,,,
14207,SO53449,2419.06,2/27/2013,,,,,,,,,,,,,
20259,SO46134,3578.27,11/1/2011,,,,,,,,,,,,,
16563,SO52597,13.98,2/11/2013,,,,,,,,,,,,,
11127,SO55981,3.99,4/10/2013,,,,,,,,,,,,,
13904,SO60876,2319.99,6/25/2013,,,,,,,,,,,,,
11385,SO61632,13.98,7/6/2013,,,,,,,,,,,,,
15174,SO66909,99.9,9/23/2013,,,,,,,,,,,,,
18142,SO69346,24.27,10/28/2013,,,,,,,,,,,,,
17420,SO71324,2370.22,11/22/2013,,,,,,,,,,,,,
18909,SO55226,2457.33,3/29/2013,,,,,,,,,,,,,
24845,SO67677,69.46,10/3/2013,,,,,,,,,,,,,
27927,SO73830,3.99,12/24/2013,,,,,,,,,,,,,
20459,SO63055,1155.48,7/29/2013,,,,,,,,,,,,,
12615,SO68783,1249.84,10/20/2013,,,,,,,,,,,,,
18038,SO45414,699.0982,8/11/2011,,,,,,,,,,,,,
22831,SO57278,39.98,5/1/2013,,,,,,,,,,,,,
22358,SO58434,38.98,5/22/2013,,,,,,,,,,,,,
12933,SO60636,8.99,6/22/2013,,,,,,,,,,,,,
21722,SO70478,14.98,11/10/2013,,,,,,,,,,,,,
17508,SO71323,2324.92,11/22/2013,,,,,,,,,,,,,
17119,SO53258,77.96,2/24/2013,,,,,,,,,,,,,
19976,SO58645,16.27,5/26/2013,,,,,,,,,,,,,
11762,SO61656,2438.06,7/6/2013,,,,,,,,,,,,,
16733,SO63693,3.99,8/6/2013,,,,,,,,,,,,,
14301,SO62469,751.34,7/19/2013,,,,,,,,,,,,,
28920,SO70283,7.28,11/7/2013,,,,,,,,,,,,,
20935,SO70556,162.99,11/11/2013,,,,,,,,,,,,,
28244,SO73017,2448.04,12/13/2013,,,,,,,,,,,,,
25536,SO74684,21.49,1/14/2014,,,,,,,,,,,,,
11724,SO52650,42.28,2/12/2013,,,,,,,,,,,,,
22365,SO52382,32.28,2/7/2013,,,,,,,,,,,,,
17841,SO61111,621.96,6/29/2013,,,,,,,,,,,,,
22856,SO62757,4.99,7/25/2013,,,,,,,,,,,,,
17108,SO65709,24.99,9/4/2013,,,,,,,,,,,,,
21008,SO50433,782.99,11/6/2012,,,,,,,,,,,,,
16743,SO43921,3578.27,1/29/2011,,,,,,,,,,,,,
28108,SO54038,751.34,3/7/2013,,,,,,,,,,,,,
16464,SO57275,4.99,5/1/2013,,,,,,,,,,,,,
21179,SO63984,2492.32,8/10/2013,,,,,,,,,,,,,
11217,SO45404,3578.27,8/10/2011,,,,,,,,,,,,,
20732,SO53889,9.99,3/5/2013,,,,,,,,,,,,,
19678,SO54815,1120.49,3/21/2013,,,,,,,,,,,,,
25348,SO57441,64.97,5/4/2013,,,,,,,,,,,,,
28430,SO63658,42.97,8/5/2013,,,,,,,,,,,,,
11365,SO73710,756.33,12/22/2013,,,,,,,,,,,,,
20348,SO55910,2511.32,4/8/2013,,,,,,,,,,,,,
26344,SO56217,742.35,4/14/2013,,,,,,,,,,,,,
17311,SO71353,69.97,11/23/2013,,,,,,,,,,,,,
18566,SO73153,2379.48,12/15/2013,,,,,,,,,,,,,
12356,SO46776,2049.0982,1/9/2012,,,,,,,,,,,,,
11330,SO58084,63.97,5/16/2013,,,,,,,,,,,,,
24745,SO62779,29.98,7/25/2013,,,,,,,,,,,,,
23169,SO66879,685.47,9/22/2013,,,,,,,,,,,,,
17005,SO71256,2376.45,11/21/2013,,,,,,,,,,,,,
12281,SO47831,2049.0982,4/13/2012,,,,,,,,,,,,,
27050,SO49286,2071.4196,8/11/2012,,,,,,,,,,,,,
11643,SO61494,10.24,7/4/2013,,,,,,,,,,,,,
12265,SO63704,2385.95,8/6/2013,,,,,,,,,,,,,
21695,SO71683,1169.46,11/27/2013,,,,,,,,,,,,,
16147,SO69217,2367.2,10/26/2013,,,,,,,,,,,,,
20062,SO55378,1214.46,3/30/2013,,,,,,,,,,,,,
14545,SO56161,78.98,4/13/2013,,,,,,,,,,,,,
13252,SO57746,2419.06,5/9/2013,,,,,,,,,,,,,
12306,SO59743,39.98,6/8/2013,,,,,,,,,,,,,
17202,SO70819,2433.04,11/14/2013,,,,,,,,,,,,,
28425,SO69861,588.96,11/1/2013,,,,,,,,,,,,,
15427,SO72908,791.47,12/12/2013,,,,,,,,,,,,,
11632,SO54206,2.29,3/11/2013,,,,,,,,,,,,,
17782,SO62175,839.48,7/15/2013,,,,,,,,,,,,,
19103,SO65025,21.98,8/27/2013,,,,,,,,,,,,,
11277,SO66792,93.49,9/21/2013,,,,,,,,,,,,,
27096,SO67190,2419.06,9/27/2013,,,,,,,,,,,,,
26276,SO46915,2049.0982,1/27/2012,,,,,,,,,,,,,
12444,SO53791,34.98,3/3/2013,,,,,,,,,,,,,
11013,SO56137,38.98,4/13/2013,,,,,,,,,,,,,
19155,SO57498,78.98,5/5/2013,,,,,,,,,,,,,
19585,SO64063,28.99,8/12/2013,,,,,,,,,,,,,
25225,SO50869,1000.4375,12/7/2012,,,,,,,,,,,,,
18962,SO52201,567.27,2/3/2013,,,,,,,,,,,,,
12138,SO65456,7.95,8/31/2013,,,,,,,,,,,,,
12590,SO69363,8.99,10/28/2013,,,,,,,,,,,,,
22002,SO65333,78.98,8/29/2013,,,,,,,,,,,,,
20423,SO54805,599.47,3/21/2013,,,,,,,,,,,,,
26442,SO69779,1136.76,10/31/2013,,,,,,,,,,,,,
12167,SO46109,3578.27,10/29/2011,,,,,,,,,,,,,
13327,SO62509,30.97,7/20/2013,,,,,,,,,,,,,
20079,SO71119,4.99,11/19/2013,,,,,,,,,,,,,
17721,SO55208,69.97,3/29/2013,,,,,,,,,,,,,
19961,SO56859,8.99,4/27/2013,,,,,,,,,,,,,
11012,SO68413,6.28,10/15/2013,,,,,,,,,,,,,
13610,SO54794,44.98,3/21/2013,,,,,,,,,,,,,
22882,SO64979,101.45,8/26/2013,,,,,,,,,,,,,
13662,SO46799,2181.5625,1/12/2012,,,,,,,,,,,,,
27855,SO69904,23.78,11/2/2013,,,,,,,,,,,,,
14947,SO45083,3578.27,7/2/2011,,,,,,,,,,,,,
20623,SO46481,3578.27,12/12/2011,,,,,,,,,,,,,
11084,SO51289,2322.28,1/4/2013,,,,,,,,,,,,,
20302,SO54966,2451.3,3/24/2013,,,,,,,,,,,,,
21508,SO72866,2369.96,12/12/2013,,,,,,,,,,,,,
26846,SO72892,28.48,12/12/2013,,,,,,,,,,,,,
13648,SO49028,2049.0982,7/29/2012,,,,,,,,,,,,,
13265,SO43752,3578.27,1/11/2011,,,,,,,,,,,,,
14796,SO47921,2181.5625,4/24/2012,,,,,,,,,,,,,
15371,SO48189,782.99,5/16/2012,,,,,,,,,,,,,
14562,SO58268,7.28,5/19/2013,,,,,,,,,,,,,
12682,SO60330,3.99,6/17/2013,,,,,,,,,,,,,
13018,SO70804,570.96,11/14/2013,,,,,,,,,,,,,
13418,SO57516,2329.99,5/5/2013,,,,,,,,,,,,,
24355,SO58041,36.59,5/15/2013,,,,,,,,,,,,,
17207,SO71329,2453.04,11/22/2013,,,,,,,,,,,,,
13088,SO46922,2443.35,1/28/2012,,,,,,,,,,,,,
22892,SO64942,561.48,8/25/2013,,,,,,,,,,,,,
18545,SO67833,1725.98,10/5/2013,,,,,,,,,,,,,
15856,SO51896,37.27,1/28/2013,,,,,,,,,,,,,
23999,SO49820,2181.5625,9/27/2012,,,,,,,,,,,,,
28028,SO55881,64.47,4/8/2013,,,,,,,,,,,,,
28500,SO62074,777.34,7/13/2013,,,,,,,,,,,,,
27230,SO62360,13.98,7/18/2013,,,,,,,,,,,,,
14610,SO62852,769.49,7/26/2013,,,,,,,,,,,,,
12273,SO63402,49.99,8/1/2013,,,,,,,,,,,,,
20932,SO70633,47.97,11/12/2013,,,,,,,,,,,,,
13820,SO44268,3578.27,3/28/2011,,,,,,,,,,,,,
15644,SO50491,2071.4196,11/11/2012,,,,,,,,,,,,,
17731,SO72361,23.78,12/5/2013,,,,,,,,,,,,,
14560,SO43726,699.0982,1/5/2011,,,,,,,,,,,,,
19361,SO48421,1000.4375,6/1/2012,,,,,,,,,,,,,
20071,SO53796,78.98,3/3/2013,,,,,,,,,,,,,
28962,SO56529,2477.53,4/20/2013,,,,,,,,,,,,,
25107,SO59124,1143.46,5/30/2013,,,,,,,,,,,,,
14615,SO69688,28.96,10/30/2013,,,,,,,,,,,,,
18208,SO51203,2457.33,12/30/2012,,,,,,,,,,,,,
18987,SO51992,119.98,1/30/2013,,,,,,,,,,,,,
15364,SO63728,2400.95,8/6/2013,,,,,,,,,,,,,
26197,SO74542,64.97,1/10/2014,,,,,,,,,,,,,
24848,SO74643,21.49,1/13/2014,,,,,,,,,,,,,
16051,SO49686,2181.5625,9/12/2012,,,,,,,,,,,,,
12776,SO55034,48.97,3/26/2013,,,,,,,,,,,,,
14016,SO65749,63.97,9/5/2013,,,,,,,,,,,,,
11020,SO51193,2316.97,12/29/2012,,,,,,,,,,,,,
15202,SO63026,12.94,7/29/2013,,,,,,,,,,,,,
24482,SO73100,1700.99,12/15/2013,,,,,,,,,,,,,
27192,SO52685,33.98,2/13/2013,,,,,,,,,,,,,
20061,SO62747,1174.48,7/24/2013,,,,,,,,,,,,,
27605,SO43828,3578.27,1/26/2011,,,,,,,,,,,,,
13719,SO58695,1129.48,5/26/2013,,,,,,,,,,,,,
18828,SO66391,119.98,9/15/2013,,,,,,,,,,,,,
13972,SO68158,49.99,10/11/2013,,,,,,,,,,,,,
13685,SO44472,3578.27,4/29/2011,,,,,,,,,,,,,
14747,SO45698,699.0982,9/15/2011,,,,,,,,,,,,,
11331,SO62267,37.29,7/16/2013,,,,,,,,,,,,,
18969,SO74637,69.99,1/13/2014,,,,,,,,,,,,,
12035,SO56436,13.98,4/19/2013,,,,,,,,,,,,,
14738,SO65489,804.48,8/31/2013,,,,,,,,,,,,,
14194,SO67179,99.96,9/27/2013,,,,,,,,,,,,,
28536,SO53188,13.98,2/23/2013,,,,,,,,,,,,,
23498,SO55638,4.99,4/4/2013,,,,,,,,,,,,,
27164,SO57880,3.99,5/12/2013,,,,,,,,,,,,,
22701,SO61513,57.98,7/4/2013,,,,,,,,,,,,,
21421,SO62598,99.96,7/22/2013,,,,,,,,,,,,,
11425,SO71346,570.47,11/22/2013,,,,,,,,,,,,,
16675,SO43945,3578.27,2/3/2011,,,,,,,,,,,,,
12981,SO46866,2443.35,1/20/2012,,,,,,,,,,,,,
14702,SO54969,777.34,3/24/2013,,,,,,,,,,,,,
22824,SO73046,2304.98,12/14/2013,,,,,,,,,,,,,
12688,SO47510,2071.4196,3/8/2012,,,,,,,,,,,,,
11657,SO58618,124.97,5/25/2013,,,,,,,,,,,,,
14058,SO49240,2071.4196,8/6/2012,,,,,,,,,,,,,
15214,SO50499,2071.4196,11/12/2012,,,,,,,,,,,,,
15751,SO51018,2071.4196,12/21/2012,,,,,,,,,,,,,
14322,SO66077,742.35,9/9/2013,,,,,,,,,,,,,
16112,SO67546,2373.47,10/1/2013,,,,,,,,,,,,,
18622,SO71449,64.97,11/24/2013,,,,,,,,,,,,,
11253,SO72186,49.99,12/3/2013,,,,,,,,,,,,,
13578,SO74716,44.98,1/15/2014,,,,,,,,,,,,,
15922,SO52872,15.23,2/16/2013,,,,,,,,,,,,,
21285,SO58091,14.98,5/16/2013,,,,,,,,,,,,,
11185,SO62543,38.98,7/21/2013,,,,,,,,,,,,,
13000,SO69025,2433.04,10/23/2013,,,,,,,,,,,,,
14716,SO58250,2294.99,5/19/2013,,,,,,,,,,,,,
23613,SO60800,34.98,6/24/2013,,,,,,,,,,,,,
21423,SO66350,839.46,9/14/2013,,,,,,,,,,,,,
22669,SO51542,1120.49,1/19/2013,,,,,,,,,,,,,
12212,SO61669,2319.99,7/7/2013,,,,,,,,,,,,,
29416,SO62123,27.77,7/14/2013,,,,,,,,,,,,,
29471,SO74905,23.78,1/21/2014,,,,,,,,,,,,,
12988,SO47743,2049.0982,3/31/2012,,,,,,,,,,,,,
24004,SO49800,2181.5625,9/25/2012,,,,,,,,,,,,,
11781,SO53922,59.48,3/6/2013,,,,,,,,,,,,,
27727,SO54830,6.28,3/22/2013,,,,,,,,,,,,,
14521,SO62347,63.97,7/18/2013,,,,,,,,,,,,,
12037,SO66063,2482.27,9/9/2013,,,,,,,,,,,,,
26456,SO71168,39.98,11/20/2013,,,,,,,,,,,,,
13020,SO47753,2049.0982,4/1/2012,,,,,,,,,,,,,
11805,SO56677,74.98,4/23/2013,,,,,,,,,,,,,
17645,SO70635,127.28,11/12/2013,,,,,,,,,,,,,
24566,SO71244,4.99,11/21/2013,,,,,,,,,,,,,
17500,SO74151,36.96,12/29/2013,,,,,,,,,,,,,
22912,SO48434,2181.5625,6/1/2012,,,,,,,,,,,,,
18053,SO52591,7.28,2/11/2013,,,,,,,,,,,,,
20153,SO63065,13.98,7/30/2013,,,,,,,,,,,,,
29272,SO64965,38.98,8/26/2013,,,,,,,,,,,,,
11791,SO67379,35,9/29/2013,,,,,,,,,,,,,
24307,SO69138,1714.97,10/25/2013,,,,,,,,,,,,,
19128,SO56173,642.91,4/13/2013,,,,,,,,,,,,,
14040,SO60008,31.97,6/12/2013,,,,,,,,,,,,,
20855,SO63617,1155.48,8/4/2013,,,,,,,,,,,,,
19941,SO72449,2378.96,12/6/2013,,,,,,,,,,,,,
16551,SO51011,2443.35,12/21/2012,,,,,,,,,,,,,
20945,SO50647,782.99,11/27/2012,,,,,,,,,,,,,
14088,SO58454,1754.98,5/22/2013,,,,,,,,,,,,,
20811,SO47478,782.99,3/3/2012,,,,,,,,,,,,,
11017,SO51256,2316.97,1/1/2013,,,,,,,,,,,,,
24498,SO59891,2407.04,6/10/2013,,,,,,,,,,,,,
11966,SO71628,6.28,11/27/2013,,,,,,,,,,,,,
23433,SO49316,2181.5625,8/14/2012,,,,,,,,,,,,,
17696,SO61807,39.98,7/9/2013,,,,,,,,,,,,,
17382,SO68706,29.48,10/19/2013,,,,,,,,,,,,,
28954,SO56474,2393.06,4/19/2013,,,,,,,,,,,,,
25020,SO67555,548.98,10/1/2013,,,,,,,,,,,,,
27014,SO68021,574.98,10/8/2013,,,,,,,,,,,,,
13242,SO68059,56.97,10/9/2013,,,,,,,,,,,,,
21555,SO47266,2181.5625,2/20/2012,,,,,,,,,,,,,
21371,SO61599,7.28,7/6/2013,,,,,,,,,,,,,
15288,SO71670,791.47,11/27/2013,,,,,,,,,,,,,
29293,SO56215,2384.07,4/14/2013,,,,,,,,,,,,,
16264,SO71448,21.98,11/24/2013,,,,,,,,,,,,,
19422,SO51632,1120.49,1/24/2013,,,,,,,,,,,,,
12024,SO53185,8.99,2/23/2013,,,,,,,,,,,,,
14096,SO59927,24.99,6/11/2013,,,,,,,,,,,,,
19737,SO62802,621.96,7/25/2013,,,,,,,,,,,,,
27642,SO66788,30.48,9/21/2013,,,,,,,,,,,,,
11699,SO58847,62.98,5/29/2013,,,,,,,,,,,,,
11417,SO63360,548.98,7/31/2013,,,,,,,,,,,,,
16392,SO49897,2181.5625,9/28/2012,,,,,,,,,,,,,
25088,SO51449,1249.84,1/13/2013,,,,,,,,,,,,,
27479,SO55150,23.78,3/28/2013,,,,,,,,,,,,,
23947,SO71590,38.98,11/26/2013,,,,,,,,,,,,,
16470,SO47496,2181.5625,3/7/2012,,,,,,,,,,,,,
20708,SO49037,2071.4196,7/30/2012,,,,,,,,,,,,,
12022,SO64349,37.29,8/16/2013,,,,,,,,,,,,,
17984,SO56178,1249.84,4/13/2013,,,,,,,,,,,,,
17795,SO60775,539.99,6/24/2013,,,,,,,,,,,,,
25078,SO72255,2473.04,12/3/2013,,,,,,,,,,,,,
16585,SO47787,2443.35,4/7/2012,,,,,,,,,,,,,
14881,SO46145,699.0982,11/2/2011,,,,,,,,,,,,,
16014,SO63453,7.28,8/2/2013,,,,,,,,,,,,,
24177,SO65441,539.99,8/30/2013,,,,,,,,,,,,,
28703,SO66075,2419.06,9/9/2013,,,,,,,,,,,,,
11091,SO73594,27.28,12/21/2013,,,,,,,,,,,,,
21004,SO51335,561.48,1/6/2013,,,,,,,,,,,,,
15822,SO60646,14.23,6/22/2013,,,,,,,,,,,,,
13572,SO44141,3578.27,3/2/2011,,,,,,,,,,,,,
17877,SO58160,187.98,5/17/2013,,,,,,,,,,,,,
12831,SO70845,39.98,11/15/2013,,,,,,,,,,,,,
19463,SO54124,4.99,3/9/2013,,,,,,,,,,,,,
12992,SO54895,36.27,3/23/2013,,,,,,,,,,,,,
21972,SO58779,40.23,5/28/2013,,,,,,,,,,,,,
19508,SO65914,6.28,9/7/2013,,,,,,,,,,,,,
19293,SO48669,782.99,6/23/2012,,,,,,,,,,,,,
20870,SO66498,1155.48,9/16/2013,,,,,,,,,,,,,
17204,SO70407,74.98,11/9/2013,,,,,,,,,,,,,
27381,SO71034,68.97,11/18/2013,,,,,,,,,,,,,
28613,SO71489,8.99,11/25/2013,,,,,,,,,,,,,
12742,SO50601,2071.4196,11/23/2012,,,,,,,,,,,,,
29424,SO60804,33.98,6/24/2013,,,,,,,,,,,,,
28440,SO64823,38.88,8/23/2013,,,,,,,,,,,,,
16181,SO67842,133.47,10/6/2013,,,,,,,,,,,,,
18339,SO68301,13.98,10/13/2013,,,,,,,,,,,,,
12706,SO47829,2071.4196,4/12/2012,,,,,,,,,,,,,
12441,SO62616,2297.28,7/22/2013,,,,,,,,,,,,,
28105,SO66097,7.28,9/10/2013,,,,,,,,,,,,,
29351,SO68180,119.98,10/11/2013,,,,,,,,,,,,,
11878,SO72902,74.98,12/12/2013,,,,,,,,,,,,,
18729,SO45212,3578.27,7/22/2011,,,,,,,,,,,,,
14283,SO48645,1000.4375,6/21/2012,,,,,,,,,,,,,
11019,SO69177,34.99,10/26/2013,,,,,,,,,,,,,
11627,SO70415,39.99,11/9/2013,,,,,,,,,,,,,
21965,SO70950,99.47,11/17/2013,,,,,,,,,,,,,
11889,SO53228,42.28,2/23/2013,,,,,,,,,,,,,
29427,SO58165,21.49,5/17/2013,,,,,,,,,,,,,
29069,SO60834,756.33,6/24/2013,,,,,,,,,,,,,
15584,SO55040,34.99,3/26/2013,,,,,,,,,,,,,
11108,SO60747,2419.06,6/23/2013,,,,,,,,,,,,,
16689,SO64464,226.49,8/18/2013,,,,,,,,,,,,,
17106,SO67672,72.96,10/3/2013,,,,,,,,,,,,,
23819,SO45912,3578.27,10/14/2011,,,,,,,,,,,,,
21040,SO51620,1783.96,1/24/2013,,,,,,,,,,,,,
14469,SO55416,64.47,3/31/2013,,,,,,,,,,,,,
12015,SO56634,61.97,4/22/2013,,,,,,,,,,,,,
25733,SO63332,76.96,7/31/2013,,,,,,,,,,,,,
14324,SO66488,2294.99,9/16/2013,,,,,,,,,,,,,
12423,SO71059,2329.98,11/18/2013,,,,,,,,,,,,,
19236,SO73446,119.98,12/19/2013,,,,,,,,,,,,,
26587,SO48485,782.99,6/6/2012,,,,,,,,,,,,,
24225,SO63572,93.49,8/4/2013,,,,,,,,,,,,,
22625,SO53321,77.96,2/25/2013,,,,,,,,,,,,,
22783,SO66041,69.97,9/9/2013,,,,,,,,,,,,,
11065,SO52558,196.29,2/10/2013,,,,,,,,,,,,,
24966,SO56535,2419.06,4/20/2013,,,,,,,,,,,,,
23491,SO62838,43.97,7/26/2013,,,,,,,,,,,,,
24563,SO62845,6.28,7/26/2013,,,,,,,,,,,,,
28156,SO44135,3578.27,3/1/2011,,,,,,,,,,,,,
20625,SO46561,3578.27,12/22/2011,,,,,,,,,,,,,
16513,SO50763,2181.5625,11/28/2012,,,,,,,,,,,,,
14014,SO69868,27.28,11/2/2013,,,,,,,,,,,,,
27099,SO48260,782.99,5/26/2012,,,,,,,,,,,,,
11702,SO58142,53.99,5/17/2013,,,,,,,,,,,,,
20440,SO58659,9.99,5/26/2013,,,,,,,,,,,,,
26558,SO61788,6.28,7/9/2013,,,,,,,,,,,,,
15131,SO64532,49.99,8/19/2013,,,,,,,,,,,,,
15243,SO69345,36.96,10/28/2013,,,,,,,,,,,,,
15191,SO46765,782.99,1/8/2012,,,,,,,,,,,,,
22893,SO52715,2478.24,2/13/2013,,,,,,,,,,,,,
18322,SO55699,96.43,4/5/2013,,,,,,,,,,,,,
12075,SO62805,2354.99,7/25/2013,,,,,,,,,,,,,
25772,SO63659,75.48,8/5/2013,,,,,,,,,,,,,
14725,SO54618,69.97,3/18/2013,,,,,,,,,,,,,
12986,SO61422,2453.04,7/2/2013,,,,,,,,,,,,,
14617,SO62066,839.46,7/13/2013,,,,,,,,,,,,,
18824,SO71979,2394.97,11/29/2013,,,,,,,,,,,,,
19727,SO52180,69.99,2/3/2013,,,,,,,,,,,,,
12654,SO53232,8.99,2/23/2013,,,,,,,,,,,,,
11986,SO46294,3399.99,11/22/2011,,,,,,,,,,,,,
14528,SO62913,4.99,7/27/2013,,,,,,,,,,,,,
14293,SO64487,46.47,8/18/2013,,,,,,,,,,,,,
14847,SO45198,3578.27,7/21/2011,,,,,,,,,,,,,
15058,SO72282,2309.97,12/4/2013,,,,,,,,,,,,,
19287,SO73934,1725.98,12/25/2013,,,,,,,,,,,,,
16827,SO68930,2398.05,10/22/2013,,,,,,,,,,,,,
23899,SO69306,574.46,10/27/2013,,,,,,,,,,,,,
27200,SO70887,36.27,11/16/2013,,,,,,,,,,,,,
22229,SO72344,1147.77,12/4/2013,,,,,,,,,,,,,
19165,SO58884,633.96,5/29/2013,,,,,,,,,,,,,
11061,SO60168,2384.07,6/14/2013,,,,,,,,,,,,,
26142,SO66250,1169.46,9/12/2013,,,,,,,,,,,,,
12111,SO61894,74.98,7/10/2013,,,,,,,,,,,,,
17898,SO62407,1764.96,7/19/2013,,,,,,,,,,,,,
22557,SO63323,4.99,7/31/2013,,,,,,,,,,,,,
15517,SO64998,2329.99,8/26/2013,,,,,,,,,,,,,
26444,SO48226,782.99,5/22/2012,,,,,,,,,,,,,
26723,SO49005,2049.0982,7/25/2012,,,,,,,,,,,,,
14425,SO45692,3578.27,9/15/2011,,,,,,,,,,,,,
12146,SO61147,99.47,6/29/2013,,,,,,,,,,,,,
18125,SO63427,2354.99,8/2/2013,,,,,,,,,,,,,
22748,SO45101,3578.27,7/5/2011,,,,,,,,,,,,,
13176,SO46923,2443.35,1/28/2012,,,,,,,,,,,,,
19537,SO54766,1155.48,3/20/2013,,,,,,,,,,,,,
11999,SO55140,1308.31,3/28/2013,,,,,,,,,,,,,
