CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity
18056,SO65871,1725.98,9/6/2013,86
25511,SO71344,1134.47,11/22/2013,57
17227,SO56962,24.99,4/29/2013,1
18083,SO61293,89.97,6/30/2013,4
26036,SO70024,88.98,11/4/2013,4
11724,SO52302,71.58,2/5/2013,4
16158,SO70152,2319.99,11/5/2013,116
27950,SO70202,4.99,11/6/2013,0
26993,SO72386,38.98,12/5/2013,2
16443,SO74333,4.99,1/3/2014,0
15034,SO54825,8.99,3/22/2013,0
11055,SO59695,2398.05,6/7/2013,120
26800,SO62774,68.97,7/25/2013,3
25168,SO64810,38.88,8/23/2013,2
14151,SO66464,85.48,9/16/2013,4
13762,SO55105,36.59,3/27/2013,2
21661,SO60994,58.98,6/27/2013,3
27316,SO53784,2443.35,3/3/2013,122
19597,SO59919,33.98,6/11/2013,2
19030,SO66708,2309.97,9/20/2013,115
16262,SO49569,2181.5625,8/30/2012,109
13520,SO53345,2479.94,2/26/2013,124
12421,SO54294,74.98,3/12/2013,4
20133,SO61510,28.98,7/4/2013,1
25202,SO70834,36.59,11/15/2013,2
11931,SO52852,84.98,2/16/2013,4
11876,SO66989,74.98,9/24/2013,4
18361,SO67952,1750.98,10/7/2013,88
13570,SO74107,2369.96,12/28/2013,118
25998,SO45686,3399.99,9/14/2011,170
17954,SO58316,34.98,5/20/2013,2
11227,SO52566,2331.95,2/10/2013,117
13973,SO56187,764.28,4/13/2013,38
18231,SO71671,2414.99,11/27/2013,121
27987,SO72357,553.97,12/4/2013,28
25152,SO54543,34.89,3/17/2013,2
18206,SO56603,56.97,4/22/2013,3
19216,SO56978,54.98,4/29/2013,3
11068,SO62476,14.98,7/20/2013,1
16876,SO67038,9.99,9/25/2013,0
23818,SO67897,553.97,10/6/2013,28
12955,SO74619,8.99,1/13/2014,0
13156,SO74029,592.27,12/27/2013,30
17744,SO56916,583.97,4/28/2013,29
13761,SO60796,46.47,6/24/2013,2
19043,SO74868,24.99,1/20/2014,1
28824,SO44976,3578.27,6/22/2011,179
26160,SO47823,782.99,4/11/2012,39
27096,SO49817,2071.4196,9/27/2012,104
25477,SO60598,3.99,6/21/2013,0
12636,SO62126,8.99,7/14/2013,0
14765,SO65901,9.99,9/7/2013,0
21504,SO68531,1155.48,10/16/2013,58
21893,SO47474,2181.5625,3/2/2012,109
11191,SO51399,2359.98,1/10/2013,118
16208,SO53851,119.96,3/4/2013,6
28668,SO54901,78.98,3/23/2013,4
28416,SO59140,2442.03,5/30/2013,122
18166,SO65636,2363.96,9/3/2013,118
14541,SO66651,819.48,9/19/2013,41
11388,SO51360,2342.92,1/8/2013,117
26335,SO56076,89.46,4/12/2013,4
16841,SO58879,56.97,5/29/2013,3
18554,SO55580,85.48,4/3/2013,4
22009,SO54613,9.99,3/18/2013,0
23380,SO55051,69.97,3/26/2013,3
11248,SO62127,38.47,7/14/2013,2
11573,SO62921,34.99,7/27/2013,2
13707,SO74966,39.99,1/23/2014,2
20827,SO62977,11.94,7/28/2013,1
17209,SO63405,2384.07,8/1/2013,119
14064,SO64600,2318.96,8/19/2013,116
23166,SO60440,556.93,6/18/2013,28
11142,SO63894,53.99,8/9/2013,3
21037,SO64862,843.97,8/24/2013,42
11028,SO67961,742.35,10/7/2013,37
16108,SO68715,633.96,10/19/2013,32
16303,SO75052,149.98,1/26/2014,7
14056,SO57702,24.49,5/9/2013,1
18861,SO68116,133.49,10/10/2013,7
27831,SO74965,27.77,1/23/2014,1
24002,SO49789,2181.5625,9/24/2012,109
12863,SO50877,2071.4196,12/8/2012,104
13559,SO54387,2329.98,3/14/2013,116
19595,SO56112,2516.81,4/12/2013,126
11616,SO56227,2397.95,4/15/2013,120
11078,SO57969,58.98,5/14/2013,3
13905,SO61154,2366.96,6/29/2013,118
16325,SO68120,4.99,10/10/2013,0
16001,SO54064,7.28,3/8/2013,0
18714,SO54195,21.98,3/11/2013,1
13756,SO58042,71.58,5/15/2013,4
22114,SO59114,604.96,5/30/2013,30
14745,SO62981,902.46,7/28/2013,45
17553,SO71322,2342.92,11/22/2013,117
11702,SO70794,42.28,11/14/2013,2
11716,SO74623,53.99,1/13/2014,3
13081,SO58632,2329.99,5/25/2013,116
23296,SO64781,570.47,8/22/2013,29
19032,SO73026,2407.04,12/13/2013,120
20104,SO53426,39.25,2/27/2013,2
22954,SO48489,2443.35,6/7/2012,122
21744,SO67365,49.97,9/29/2013,2
24178,SO65731,628.97,9/4/2013,31
28099,SO74007,2443.55,12/26/2013,122
24978,SO62104,155.08,7/14/2013,8
15944,SO65433,2451.95,8/30/2013,123
18456,SO70046,12.94,11/4/2013,1
17584,SO75047,39.98,1/26/2014,2
14518,SO52884,63.97,2/17/2013,3
11963,SO64851,2398.05,8/23/2013,120
22268,SO65015,2453.04,8/26/2013,123
17148,SO65017,1775.47,8/26/2013,89
23617,SO72541,34.98,12/7/2013,2
11115,SO73651,7.95,12/22/2013,0
18733,SO56069,21.98,4/12/2013,1
11424,SO56580,43.98,4/21/2013,2
19712,SO60477,119.98,6/19/2013,6
29225,SO64285,742.35,8/15/2013,37
22849,SO72644,50.23,12/9/2013,3
12133,SO54528,2441.93,3/17/2013,122
16370,SO75077,77.92,1/27/2014,4
17444,SO60069,124.99,6/13/2013,6
20562,SO73662,2294.99,12/22/2013,115
17559,SO61852,1749.96,7/9/2013,87
13160,SO62864,2374.98,7/26/2013,119
11566,SO64645,97.96,8/20/2013,5
16395,SO53430,63.97,2/27/2013,3
13464,SO60291,2319.99,6/16/2013,116
11619,SO64131,49.99,8/13/2013,2
15669,SO46455,3578.27,12/8/2011,179
18164,SO48198,1000.4375,5/18/2012,50
16354,SO54142,574.98,3/9/2013,29
17327,SO71222,90.95,11/21/2013,5
16062,SO73287,7.28,12/17/2013,0
13348,SO47137,2181.5625,2/5/2012,109
17981,SO49909,2443.35,9/29/2012,122
28057,SO54989,21.49,3/25/2013,1
23092,SO60858,29.99,6/25/2013,1
27311,SO62369,33.98,7/18/2013,2
23319,SO68259,574.98,10/12/2013,29
21668,SO51037,782.99,12/23/2012,39
27376,SO70686,6.28,11/13/2013,0
11011,SO43705,3399.99,12/30/2010,170
16383,SO53802,58.98,3/3/2013,3
14629,SO54004,4.99,3/7/2013,0
16248,SO57334,39.98,5/2/2013,2
12895,SO59184,85.94,5/31/2013,4
11436,SO60487,27.77,6/19/2013,1
16308,SO47138,2181.5625,2/6/2012,109
14522,SO57959,72.96,5/14/2013,4
27134,SO65493,777.34,8/31/2013,39
28370,SO67956,638.95,10/7/2013,32
14589,SO44269,699.0982,3/29/2011,35
18485,SO44999,3578.27,6/25/2011,179
19557,SO45515,3578.27,8/28/2011,179
11298,SO45668,3578.27,9/12/2011,179
17761,SO49576,2181.5625,8/31/2012,109
14434,SO50498,1000.4375,11/12/2012,50
15725,SO50583,2071.4196,11/21/2012,104
29006,SO63509,151.27,8/3/2013,8
12666,SO70166,27.28,11/6/2013,1
19361,SO51643,2478.34,1/25/2013,124
17350,SO53412,34.99,2/27/2013,2
28927,SO53911,2419.06,3/5/2013,121
18449,SO61502,69.97,7/4/2013,3
20968,SO61940,34.98,7/11/2013,2
25830,SO45607,699.0982,9/1/2011,35
25699,SO59606,47.97,6/6/2013,2
25290,SO60944,2419.06,6/26/2013,121
15578,SO69135,2438.48,10/25/2013,122
14050,SO49265,2071.4196,8/8/2012,104
14579,SO53805,124.99,3/3/2013,6
24466,SO50804,2181.5625,12/1/2012,109
11104,SO51594,2334.98,1/22/2013,117
18696,SO53970,2571.3,3/6/2013,129
12595,SO63595,8.99,8/4/2013,0
15457,SO66521,599.98,9/17/2013,30
16309,SO67477,2419.06,9/30/2013,121
14846,SO70467,2388.96,11/10/2013,119
26302,SO47080,2049.0982,1/30/2012,102
26325,SO47631,2071.4196,3/25/2012,104
27156,SO58512,6.28,5/23/2013,0
11422,SO70013,562.96,11/3/2013,28
16073,SO72882,64.47,12/12/2013,3
27698,SO72622,1179.97,12/8/2013,59
27013,SO72803,36.27,12/11/2013,2
19427,SO49901,782.99,9/28/2012,39
15922,SO67374,132.97,9/29/2013,7
13139,SO48516,2071.4196,6/9/2012,104
23512,SO57326,29.99,5/2/2013,1
28931,SO60332,166.28,6/17/2013,8
27090,SO49786,2049.0982,9/24/2012,102
15933,SO63959,2297.28,8/10/2013,115
11078,SO68285,34.99,10/13/2013,2
11883,SO70768,34.99,11/14/2013,2
16830,SO49182,2443.35,8/1/2012,122
24229,SO58481,7.28,5/23/2013,0
11450,SO60380,2428.05,6/17/2013,121
27007,SO62364,113.96,7/18/2013,6
25583,SO73025,583.97,12/13/2013,29
22491,SO52438,4.99,2/8/2013,0
11753,SO62822,9.99,7/26/2013,0
25829,SO45675,699.0982,9/12/2011,35
26015,SO45847,3399.99,10/4/2011,170
18272,SO52107,2478.34,2/2/2013,124
24351,SO55804,2393.06,4/6/2013,120
21162,SO67077,1155.48,9/25/2013,58
18587,SO68571,69.99,10/17/2013,3
25927,SO70858,573.42,11/15/2013,29
12444,SO75008,64.97,1/25/2014,3
25909,SO44708,3374.99,5/24/2011,169
16475,SO66031,2492.32,9/9/2013,125
16105,SO67388,2361.95,9/29/2013,118
18178,SO75117,29.48,1/28/2014,1
25618,SO51260,2398.05,1/1/2013,120
22484,SO63114,589.96,7/30/2013,29
20551,SO75017,64.97,1/25/2014,3
28131,SO44155,3578.27,3/4/2011,179
16033,SO46759,2181.5625,1/8/2012,109
18908,SO54239,2512.32,3/11/2013,126
24512,SO62039,32.6,7/13/2013,2
19151,SO67227,69.99,9/28/2013,3
18956,SO73617,848.47,12/21/2013,42
11124,SO60434,2419.06,6/18/2013,121
23912,SO69897,3.99,11/2/2013,0
12479,SO64546,2329.99,8/19/2013,116
19209,SO69079,574.98,10/24/2013,29
11907,SO54031,2297.28,3/7/2013,115
23077,SO54891,7.28,3/23/2013,0
25053,SO59253,1183.47,6/1/2013,59
16758,SO59467,742.35,6/4/2013,37
11847,SO61071,74.98,6/28/2013,4
26334,SO67220,27.28,9/28/2013,1
29288,SO74999,54.98,1/25/2014,3
23336,SO54274,32.28,3/12/2013,2
17041,SO58392,1700.99,5/21/2013,85
17659,SO63615,1709.98,8/4/2013,85
14304,SO49806,2049.0982,9/26/2012,102
20848,SO53297,1775.47,2/25/2013,89
26719,SO62298,127.95,7/17/2013,6
12619,SO68007,831.32,10/8/2013,42
25945,SO46563,699.0982,12/22/2011,35
26131,SO47145,782.99,2/6/2012,39
16844,SO68926,2369.97,10/22/2013,118
18579,SO69336,69.99,10/28/2013,3
22710,SO56411,3.99,4/18/2013,0
28767,SO58662,69.99,5/26/2013,3
23125,SO63414,603.49,8/1/2013,30
18261,SO65568,8.99,9/2/2013,0
11736,SO68557,59.48,10/17/2013,3
20139,SO57446,69.99,5/4/2013,3
26948,SO59810,1293.33,6/9/2013,65
12650,SO60561,2419.06,6/20/2013,121
29131,SO72741,3.99,12/10/2013,0
11457,SO45179,3374.99,7/17/2011,169
18207,SO51586,2511.32,1/22/2013,126
15439,SO50396,2049.0982,11/2/2012,102
11965,SO52969,27.28,2/19/2013,1
11019,SO53834,53.99,3/4/2013,3
20283,SO64595,1735.98,8/19/2013,87
18427,SO72822,2334.46,12/11/2013,117
16251,SO73365,21.98,12/18/2013,1
25940,SO46527,699.0982,12/18/2011,35
17983,SO50938,2181.5625,12/14/2012,109
20196,SO61024,1120.49,6/27/2013,56
22657,SO65983,39.98,9/8/2013,2
26617,SO48527,2071.4196,6/10/2012,104
11427,SO55033,2354.98,3/26/2013,118
24905,SO48108,1000.4375,5/2/2012,50
27146,SO59494,74.98,6/5/2013,4
14102,SO63424,756.33,8/1/2013,38
14727,SO64154,863.97,8/13/2013,43
16286,SO72183,2384.07,12/2/2013,119
20629,SO46428,3578.27,12/4/2011,179
14264,SO49722,2071.4196,9/15/2012,104
16716,SO55894,27.92,4/8/2013,1
17144,SO58756,1891.26,5/27/2013,95
17654,SO70927,1759.97,11/16/2013,88
24309,SO72421,1214.85,12/5/2013,61
11019,SO72747,123.98,12/10/2013,6
21113,SO74302,23.78,1/2/2014,1
20832,SO47479,782.99,3/3/2012,39
13976,SO51046,2181.5625,12/24/2012,109
14666,SO66871,2329.99,9/22/2013,116
17166,SO69193,4.99,10/26/2013,0
28843,SO44951,3578.27,6/19/2011,179
14297,SO48932,1000.4375,7/16/2012,50
17063,SO55392,62.98,3/31/2013,3
12988,SO58245,2482.27,5/18/2013,124
24176,SO50127,2443.35,10/21/2012,122
20120,SO55940,119.98,4/9/2013,6
11134,SO60741,769.49,6/23/2013,38
12885,SO67067,2369.97,9/25/2013,118
16779,SO69060,2297.28,10/24/2013,115
25949,SO46421,699.0982,12/3/2011,35
14256,SO48536,1000.4375,6/11/2012,50
23354,SO53636,69.97,2/28/2013,3
22947,SO53775,75.97,3/3/2013,4
22372,SO54034,574.98,3/7/2013,29
12808,SO60456,2319.99,6/19/2013,116
16036,SO60920,39.98,6/26/2013,2
12928,SO64973,43.97,8/26/2013,2
16318,SO47291,2181.5625,2/23/2012,109
16927,SO52886,30.97,2/17/2013,2
12926,SO55662,2351.96,4/4/2013,118
12228,SO58352,2329.98,5/21/2013,116
12469,SO66683,49.99,9/19/2013,2
16009,SO67617,75.97,10/2/2013,4
18779,SO69968,4.99,11/3/2013,0
24733,SO72302,7.28,12/4/2013,0
21266,SO49230,2049.0982,8/5/2012,102
29336,SO47905,2181.5625,4/22/2012,109
13000,SO57737,2294.99,5/9/2013,115
11200,SO63431,109.47,8/2/2013,5
11108,SO44581,3374.99,5/3/2011,169
27926,SO54567,4.99,3/17/2013,0
15072,SO66894,573.98,9/23/2013,29
22178,SO70727,1789.97,11/13/2013,89
27733,SO72858,157.29,12/12/2013,8
23455,SO73059,12.94,12/14/2013,1
22185,SO55052,38.98,3/26/2013,2
16690,SO66210,71.58,9/12/2013,4
14094,SO56819,21.98,4/26/2013,1
11019,SO68563,37.27,10/17/2013,2
11251,SO68660,2318.96,10/18/2013,116
16218,SO51436,574.98,1/12/2013,29
27375,SO54725,6.28,3/20/2013,0
22778,SO56753,722.77,4/24/2013,36
23627,SO65987,38.98,9/8/2013,2
20744,SO72499,548.98,12/6/2013,27
16350,SO43809,3578.27,1/23/2011,179
17633,SO48177,1000.4375,5/15/2012,50
14032,SO49220,2071.4196,8/4/2012,104
11207,SO52054,74.98,1/31/2013,4
21262,SO72458,68.97,12/6/2013,3
23109,SO52897,37.27,2/17/2013,2
11074,SO58717,8.99,5/27/2013,0
21368,SO61127,14.98,6/29/2013,1
23425,SO61906,1769.96,7/10/2013,88
21389,SO57359,588.96,5/2/2013,29
28874,SO58426,4.99,5/22/2013,0
17573,SO64173,1735.98,8/13/2013,87
11954,SO46131,3578.27,11/1/2011,179
17916,SO67246,1209.47,9/28/2013,60
11489,SO67259,2393.06,9/28/2013,120
22602,SO72577,1754.98,12/7/2013,88
14664,SO45256,699.0982,7/30/2011,35
14945,SO51410,681.97,1/11/2013,34
11763,SO51975,24.49,1/30/2013,1
11539,SO55018,2419.46,3/25/2013,121
16310,SO51688,1249.84,1/27/2013,62
23351,SO58119,1249.84,5/16/2013,62
28214,SO67426,59.98,9/30/2013,3
11354,SO72236,22.97,12/3/2013,1
11740,SO74801,49.97,1/18/2014,2
12930,SO56637,2332.28,4/22/2013,117
12255,SO62480,2304.98,7/20/2013,115
19863,SO74454,69.99,1/7/2014,3
20337,SO53854,2452.34,3/4/2013,123
24316,SO69811,38.88,11/1/2013,2
12973,SO69053,74.98,10/24/2013,4
24143,SO73902,6.28,12/25/2013,0
11003,SO43701,3399.99,12/29/2010,170
13570,SO44192,3578.27,3/14/2011,179
21855,SO64539,579.97,8/19/2013,29
12130,SO48137,2071.4196,5/8/2012,104
22935,SO72252,1769.96,12/3/2013,88
11009,SO57736,2419.06,5/9/2013,121
27477,SO61284,23.78,6/30/2013,1
22366,SO63715,56.97,8/6/2013,3
16574,SO71593,39.98,11/26/2013,2
28083,SO73925,2384.07,12/25/2013,119
14884,SO46317,699.0982,11/27/2011,35
12589,SO47263,2049.0982,2/19/2012,102
21248,SO63947,34.98,8/10/2013,2
11710,SO71368,62.98,11/23/2013,3
17967,SO74120,32.27,12/28/2013,2
13741,SO48579,2181.5625,6/15/2012,109
18210,SO51543,2466.32,1/20/2013,123
24130,SO59791,47.97,6/9/2013,2
26390,SO63556,1725.98,8/4/2013,86
26093,SO46283,3374.99,11/21/2011,169
15980,SO50935,782.99,12/13/2012,39
11355,SO67112,13.98,9/26/2013,1
28433,SO73675,32.6,12/22/2013,2
22988,SO48606,2443.35,6/17/2012,122
14447,SO50525,1000.4375,11/16/2012,50
11739,SO51443,2359.98,1/13/2013,118
22605,SO72940,1750.98,12/12/2013,88
23348,SO48981,2443.35,7/22/2012,122
17937,SO49581,2443.35,9/1/2012,122
24803,SO58602,32.6,5/25/2013,2
15108,SO59742,88.97,6/8/2013,4
18884,SO68754,56.96,10/20/2013,3
19612,SO58535,2451.3,5/23/2013,123
21345,SO63851,29.93,8/8/2013,1
27136,SO67070,1223.84,9/25/2013,61
27973,SO71487,539.99,11/24/2013,27
13172,SO74470,120,1/8/2014,6
15091,SO57558,39.98,5/6/2013,2
11054,SO59127,2419.06,5/30/2013,121
29236,SO65011,751.34,8/26/2013,38
25631,SO65988,38.98,9/8/2013,2
16095,SO67941,2329.99,10/7/2013,116
23909,SO70670,548.98,11/12/2013,27
15868,SO74450,61.08,1/7/2014,3
25559,SO44266,699.0982,3/27/2011,35
18308,SO52210,2459.62,2/3/2013,123
12329,SO58449,68.97,5/22/2013,3
20862,SO62538,2457.33,7/21/2013,123
21200,SO65855,1750.98,9/6/2013,88
11276,SO70846,39.99,11/15/2013,2
11432,SO73877,621.96,12/25/2013,31
11186,SO74464,37.29,1/7/2014,2
18222,SO51529,2466.32,1/19/2013,123
24970,SO60202,38.88,6/15/2013,2
25010,SO68723,539.99,10/19/2013,27
12578,SO69008,618.98,10/23/2013,31
21350,SO53207,69.97,2/23/2013,3
12258,SO67542,49.99,10/1/2013,2
12742,SO59705,681.92,6/7/2013,34
26695,SO66755,2453.04,9/20/2013,123
12606,SO74271,47.97,1/1/2014,2
24888,SO47532,1000.4375,3/11/2012,50
17070,SO53011,69.97,2/20/2013,3
19014,SO58158,30.97,5/17/2013,2
17115,SO59922,826.46,6/11/2013,41
20351,SO66721,119.98,9/20/2013,6
18234,SO67955,1754.98,10/7/2013,88
25937,SO70225,600.46,11/6/2013,30
11276,SO74196,64.97,12/30/2013,3
14289,SO48427,1000.4375,6/1/2012,50
13602,SO60322,2378.95,6/17/2013,119
24765,SO67857,99.57,10/6/2013,5
24083,SO52840,2419.06,2/15/2013,121
25391,SO58894,1256.78,5/29/2013,63
23441,SO59534,88.97,6/5/2013,4
20660,SO63356,1179.97,7/31/2013,59
12772,SO64655,2334.97,8/20/2013,117
27615,SO70364,2420.34,11/8/2013,121
20544,SO61633,2457.33,7/6/2013,123
25235,SO64938,1155.48,8/25/2013,58
20921,SO49426,782.99,8/25/2012,39
22818,SO51950,56.96,1/29/2013,3
14234,SO65743,1249.84,9/4/2013,62
19922,SO70032,2354.98,11/4/2013,118
12133,SO71552,539.99,11/25/2013,27
25717,SO45184,699.0982,7/18/2011,35
17811,SO50053,2181.5625,10/14/2012,109
11262,SO59997,86.58,6/12/2013,4
21938,SO64136,14.98,8/13/2013,1
20095,SO65827,59.98,9/6/2013,3
24393,SO52379,36.59,2/7/2013,2
15706,SO54287,35,3/12/2013,2
12140,SO59296,32.28,6/2/2013,2
13617,SO71359,53.98,11/23/2013,3
25611,SO51390,564.48,1/9/2013,28
27181,SO61025,1155.48,6/27/2013,58
13095,SO69035,88.97,10/24/2013,4
18567,SO70929,1700.99,11/16/2013,85
29357,SO67695,2398.05,10/3/2013,120
13997,SO73919,2514.93,12/25/2013,126
12121,SO46280,3578.27,11/21/2011,179
12275,SO48920,2071.4196,7/15/2012,104
21135,SO56516,103.95,4/20/2013,5
11433,SO66368,2384.07,9/14/2013,119
15122,SO73096,796.34,12/14/2013,40
12233,SO74782,34.99,1/17/2014,2
17663,SO54907,7.28,3/23/2013,0
23416,SO49010,2443.35,7/26/2012,122
11280,SO63837,2.29,8/8/2013,0
29270,SO64907,11.94,8/25/2013,1
26178,SO68213,101.95,10/12/2013,5
15978,SO71381,7.28,11/23/2013,0
22061,SO74011,1145.48,12/26/2013,57
22207,SO74076,2478.34,12/27/2013,124
27250,SO50163,2071.4196,10/25/2012,104
12568,SO52713,8.99,2/13/2013,0
11722,SO63071,78.48,7/30/2013,4
27352,SO50460,782.99,11/8/2012,39
13935,SO53743,56.97,3/2/2013,3
21727,SO43833,3578.27,1/27/2011,179
12381,SO56377,2338.97,4/18/2013,117
20266,SO56492,60.47,4/20/2013,3
21457,SO67165,69.97,9/27/2013,3
15716,SO67894,2417.96,10/6/2013,121
18441,SO72909,2380.47,12/12/2013,119
11416,SO50443,2049.0982,11/7/2012,102
12878,SO53231,46.47,2/23/2013,2
25408,SO58828,553.97,5/28/2013,28
16929,SO60816,1155.48,6/24/2013,58
24897,SO62163,4.99,7/15/2013,0
26949,SO62870,565.47,7/26/2013,28
17823,SO63460,40.23,8/2/2013,2
17019,SO72023,54.98,11/30/2013,3
20825,SO47652,782.99,3/29/2012,39
19813,SO64885,539.99,8/24/2013,27
12275,SO63069,2363.96,7/30/2013,118
15704,SO64561,35,8/19/2013,2
17269,SO59338,1728.27,6/2/2013,86
15449,SO59437,42.28,6/4/2013,2
15218,SO50634,2049.0982,11/26/2012,102
22405,SO57597,123.98,5/7/2013,6
13474,SO67712,121.57,10/4/2013,6
16571,SO73060,12.94,12/14/2013,1
26190,SO68448,1149.47,10/15/2013,57
22850,SO73385,2475.95,12/18/2013,124
11429,SO73864,2426,12/24/2013,121
16931,SO44020,3578.27,2/18/2011,179
26361,SO75082,53.98,1/27/2014,3
27083,SO49656,2049.0982,9/8/2012,102
23677,SO68971,29.99,10/23/2013,1
16054,SO73381,751.34,12/18/2013,38
14274,SO74164,36.59,12/29/2013,2
17646,SO48589,1000.4375,6/16/2012,50
16164,SO50988,2049.0982,12/18/2012,102
16251,SO57280,4.99,5/1/2013,0
16333,SO59436,56.97,6/4/2013,3
21292,SO65578,14.98,9/2/2013,1
19097,SO66776,2.29,9/21/2013,0
12330,SO56335,2334.46,4/17/2013,117
22552,SO61068,21.49,6/28/2013,1
18726,SO53862,1735.98,3/4/2013,87
23430,SO61273,4.99,6/30/2013,0
13988,SO62979,74.98,7/28/2013,4
18690,SO68573,119.98,10/17/2013,6
24310,SO74080,1251.12,12/27/2013,63
13580,SO44240,3578.27,3/23/2011,179
28301,SO52372,161.29,2/7/2013,8
11550,SO54477,2414.99,3/16/2013,121
25043,SO64811,161.59,8/23/2013,8
24820,SO52228,38.88,2/4/2013,2
22575,SO59885,574.98,6/10/2013,29
13263,SO61603,2451.3,7/6/2013,123
14086,SO74853,38.88,1/20/2014,2
14264,SO51634,751.34,1/24/2013,38
12936,SO68111,32.28,10/10/2013,2
19298,SO70258,2319.99,11/7/2013,116
20065,SO73456,21.49,12/19/2013,1
16746,SO53643,64.47,2/28/2013,3
15238,SO59918,34.99,6/11/2013,2
23269,SO62937,574.98,7/27/2013,29
12919,SO67451,74.98,9/30/2013,4
24152,SO71392,4.99,11/23/2013,0
28145,SO44143,3578.27,3/2/2011,179
29358,SO69790,2384.07,10/31/2013,119
26457,SO54209,89.46,3/11/2013,4
21723,SO71338,1205.47,11/22/2013,60
18021,SO49946,2181.5625,10/3/2012,109
16235,SO52955,2443.35,2/18/2013,122
24418,SO56901,751.34,4/27/2013,38
11824,SO67098,61.08,9/26/2013,3
26012,SO61590,2419.06,7/5/2013,121
14221,SO53988,49.99,3/7/2013,2
11708,SO58812,2330.23,5/28/2013,117
12363,SO60908,59.98,6/26/2013,3
25528,SO70668,565.47,11/12/2013,28
20933,SO49374,782.99,8/20/2012,39
11507,SO56450,89.46,4/19/2013,4
20498,SO63085,12.94,7/30/2013,1
21979,SO47796,2181.5625,4/9/2012,109
16717,SO56033,38.88,4/11/2013,2
13773,SO61886,42.28,7/10/2013,2
18118,SO71990,1750.98,11/29/2013,88
19205,SO73080,1249.84,12/14/2013,62
22044,SO56065,607.96,4/11/2013,30
25377,SO70959,32.6,11/17/2013,2
24307,SO50640,2443.35,11/26/2012,122
26739,SO53832,61.97,3/4/2013,3
24921,SO57843,1179.97,5/12/2013,59
11501,SO64178,48.97,8/14/2013,2
27274,SO68454,2419.06,10/15/2013,121
15021,SO71226,8.99,11/21/2013,0
24910,SO48135,1000.4375,5/7/2012,50
11453,SO45164,3374.99,7/15/2011,169
26299,SO47216,2049.0982,2/15/2012,102
22895,SO51914,2451.3,1/28/2013,123
13663,SO52143,15.23,2/2/2013,1
12297,SO59136,1155.48,5/30/2013,58
17777,SO59589,1735.98,6/6/2013,87
11341,SO62450,2453.04,7/19/2013,123
15002,SO64065,599.98,8/12/2013,30
18005,SO51003,2181.5625,12/20/2012,109
11276,SO58708,34.99,5/27/2013,2
28859,SO44953,3578.27,6/19/2011,179
27202,SO54115,96.92,3/9/2013,5
25438,SO68485,95.57,10/16/2013,5
18560,SO72402,2366.96,12/5/2013,118
27572,SO50885,2071.4196,12/9/2012,104
12083,SO53762,2414.99,3/2/2013,121
12510,SO54039,2294.99,3/8/2013,115
14137,SO61113,819.48,6/29/2013,41
11695,SO64550,53.99,8/19/2013,3
15957,SO62601,163.99,7/22/2013,8
16639,SO73470,2329.98,12/19/2013,116
18561,SO74064,2389.96,12/27/2013,119
19427,SO60120,1184.46,6/13/2013,59
16898,SO55075,1750.98,3/26/2013,88
12674,SO56688,2319.99,4/23/2013,116
16525,SO57533,1174.48,5/6/2013,59
17089,SO59739,64.97,6/8/2013,3
24983,SO69673,38.88,10/30/2013,2
11758,SO71428,27.28,11/24/2013,1
11009,SO43837,3374.99,1/27/2011,169
27224,SO55514,6.28,4/2/2013,0
27925,SO70698,38.98,11/13/2013,2
24550,SO52253,37.27,2/4/2013,2
22870,SO56733,68.97,4/24/2013,3
24564,SO67610,38.98,10/2/2013,2
22202,SO74137,2490.18,12/28/2013,125
13014,SO74537,120,1/10/2014,6
20847,SO49436,782.99,8/27/2012,39
22774,SO73884,29.99,12/25/2013,1
18148,SO45930,699.0982,10/16/2011,35
27602,SO50973,782.99,12/17/2012,39
24201,SO62006,2428.05,7/12/2013,121
18934,SO66598,123.98,9/18/2013,6
17657,SO52917,75.97,2/17/2013,4
15030,SO62272,1714.97,7/16/2013,86
27543,SO70733,2419.06,11/13/2013,121
21284,SO73856,1174.48,12/24/2013,59
12446,SO46450,3578.27,12/8/2011,179
28786,SO58707,127.95,5/27/2013,6
26005,SO71759,1223.84,11/28/2013,61
15127,SO72356,776.33,12/4/2013,39
18254,SO52155,2443.35,2/3/2013,122
23894,SO54547,69.97,3/17/2013,3
14352,SO61882,85.48,7/10/2013,4
19290,SO71634,604.96,11/27/2013,30
14949,SO45185,3578.27,7/18/2011,179
16054,SO46750,2181.5625,1/7/2012,109
21394,SO47090,2181.5625,1/31/2012,109
16554,SO47955,2181.5625,4/29/2012,109
14207,SO53449,2419.06,2/27/2013,121
20259,SO46134,3578.27,11/1/2011,179
16563,SO52597,13.98,2/11/2013,1
11127,SO55981,3.99,4/10/2013,0
13904,SO60876,2319.99,6/25/2013,116
11385,SO61632,13.98,7/6/2013,1
15174,SO66909,99.9,9/23/2013,5
18142,SO69346,24.27,10/28/2013,1
17420,SO71324,2370.22,11/22/2013,119
18909,SO55226,2457.33,3/29/2013,123
24845,SO67677,69.46,10/3/2013,3
27927,SO73830,3.99,12/24/2013,0
20459,SO63055,1155.48,7/29/2013,58
12615,SO68783,1249.84,10/20/2013,62
18038,SO45414,699.0982,8/11/2011,35
