CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity,Unit Price
15781,SO50093,782.99,10/17/2012,13,61.51225583432217
23793,SO56289,38.88,4/16/2013,1,39.29450208528438
12752,SO62199,119.98,7/15/2013,1,85.18388677737717
27983,SO69781,539.99,10/31/2013,7,73.08382748687907
21154,SO72372,74.46,12/5/2013,5,14.54332219578328
18754,SO54222,69.99,3/11/2013,1,64.33296273864866
17909,SO63733,1183.47,8/6/2013,75,15.73619940796295
24132,SO68434,4.99,10/15/2013,0,29.228388615463707
23541,SO49209,2181.5625,8/3/2012,100,21.897710185751667
13886,SO49306,2181.5625,8/13/2012,102,21.44088517406697
14016,SO62634,57.09,7/23/2013,1,63.557574853801626
29346,SO71984,567.76,11/29/2013,10,58.54246764264534
12299,SO48141,2071.4196,5/9/2012,95,21.722674514834054
23289,SO52690,34.98,2/13/2013,0,99.06641651475101
26699,SO57216,64.47,4/30/2013,1,45.07448957498791
14465,SO52436,7.28,2/8/2013,1,14.22158617471898
24361,SO58192,1209.47,5/18/2013,74,16.45405661073594
15627,SO58699,2398.05,5/26/2013,40,60.469902804026496
25461,SO68826,1775.97,10/21/2013,18,98.01159332142991
11244,SO54970,811.32,3/24/2013,14,59.33535465382379
11507,SO58144,12.98,5/17/2013,0,95.15894027858053
14222,SO64458,32.27,8/18/2013,1,47.19262082201254
11609,SO46920,2049.0982,1/28/2012,44,46.40490484694114
14504,SO62610,42.28,7/22/2013,1,52.500699135008816
18937,SO72084,69.99,12/1/2013,1,71.25541852477775
24976,SO46715,2181.5625,1/2/2012,55,39.92351681
28002,SO55467,39.98,4/1/2013,0,87.06917310450092
12704,SO68276,159,10/13/2013,20,7.781731552973892
11569,SO71181,34.99,11/20/2013,1,46.77759852770202
14684,SO74371,54.99,1/5/2014,1,53.544225748092195
12002,SO46304,3374.99,11/24/2011,54,62.668062634994136
15422,SO48574,782.99,6/14/2012,25,31.22683167475701
27025,SO54540,23.78,3/17/2013,1,45.61059724365436
22953,SO55079,1717.93,3/26/2013,34,51.03108627033538
29304,SO55510,23.97,4/2/2013,0,70.25644797490526
13625,SO61309,2439.99,6/30/2013,31,78.48669754990233
11422,SO66741,777.34,9/20/2013,10,75.09359609765978
15662,SO46443,3578.27,12/6/2011,96,37.45038997
20845,SO49195,782.99,8/2/2012,8,99.94779968423654
22890,SO70394,69.97,11/9/2013,1,85.62320461978204
12277,SO47837,2071.4196,4/14/2012,70,29.70222044877205
23606,SO51483,2543.44,1/16/2013,108,23.535051538918616
17026,SO53963,106.96,3/6/2013,3,34.832018805422095
18905,SO73555,2416.43,12/20/2013,50,47.97276103496626
12315,SO54378,2334.97,3/14/2013,27,85.82594094036331
19431,SO66853,4.99,9/22/2013,0,78.94441506048076
28713,SO73023,1155.48,12/13/2013,13,85.86838173305823
12001,SO46236,3374.99,11/14/2011,109,30.835925916481205
13243,SO58759,2329.98,5/27/2013,38,61.378816132924435
22872,SO62389,539.99,7/18/2013,17,31.908660916350573
12069,SO53438,2319.26,2/27/2013,151,15.357200268351848
23965,SO57219,38.98,4/30/2013,1,69.99878563009466
14394,SO62620,2344.26,7/22/2013,126,18.584767363566684
28517,SO74143,578.46,12/28/2013,8,68.43128736211479
14243,SO55769,71.97,4/6/2013,1,66.55660896601387
11739,SO56329,2398.05,4/16/2013,29,81.97360222028162
12623,SO61381,2329.99,7/2/2013,128,18.257687433538617
21656,SO64333,56.97,8/16/2013,1,79.43061410833704
25610,SO73936,574.98,12/25/2013,6,99.93126996489252
12577,SO66751,564.98,9/20/2013,7,85.84903262
24621,SO58442,12.94,5/22/2013,0,76.42214725
26283,SO73316,1299.83,12/17/2013,19,67.90570869599722
15810,SO55820,34.89,4/7/2013,1,45.069241045115795
15823,SO58021,28.98,5/15/2013,0,74.39751594970221
18371,SO68145,1754.98,10/10/2013,24,73.79691333834306
11262,SO72527,94.46,12/7/2013,1,64.99233686
28158,SO44183,3578.27,3/10/2011,44,80.64644594
13493,SO56737,14.98,4/24/2013,0,47.63256940054929
16677,SO63313,13.98,7/31/2013,1,16.51900765257711
28552,SO70902,21.49,11/16/2013,0,58.111434122877554
20560,SO47825,782.99,4/12/2012,26,30.17913522757755
12832,SO54917,39.98,3/23/2013,1,41.52114425576927
24359,SO57526,2420.34,5/5/2013,364,6.654415874416472
27052,SO63375,36.27,8/1/2013,1,41.365105852198916
16649,SO67614,45.95,10/2/2013,1,81.83610508286819
20777,SO74517,9.99,1/9/2014,0,56.558624859134206
19758,SO53941,78.98,3/6/2013,13,5.931050058727249
17247,SO63425,854.45,8/2/2013,17,49.63516292278549
11223,SO74425,49.48,1/6/2014,2,32.68790652631371
13950,SO67170,24.27,9/27/2013,0,50.367312262731254
28367,SO68147,600.46,10/10/2013,14,43.44580853754832
27033,SO58725,29.48,5/27/2013,0,93.53802585795124
12080,SO55440,2354.99,3/31/2013,264,8.911843401486502
27380,SO58609,69.99,5/25/2013,1,69.94086107178356
17017,SO71742,2332.28,11/28/2013,27,85.84752664866544
18758,SO53045,36.96,2/20/2013,0,96.12766554179517
16763,SO56053,1700.99,4/11/2013,78,21.87544152170811
16624,SO43703,3578.27,12/30/2010,65,55.47395618678842
11165,SO59536,35,6/5/2013,4,9.141009845135132
12066,SO66581,49.99,9/18/2013,1,52.42243482323341
28102,SO74095,1299.83,12/27/2013,77,16.918518506393283
23566,SO45845,3578.27,10/4/2011,42,84.60018409637777
20152,SO52323,564.48,2/5/2013,36,15.81765024750966
21566,SO53245,42.28,2/24/2013,1,53.76239423671705
21680,SO53951,48.97,3/6/2013,1,54.504126554311604
18190,SO54722,8.99,3/20/2013,0,97.30679730350252
22136,SO57590,553.97,5/6/2013,8,67.22316593369437
28738,SO64993,60.47,8/26/2013,2,32.34482784229618
14160,SO68083,724.47,10/9/2013,26,27.875934444123153
16104,SO69370,2414.97,10/28/2013,141,17.183579536281165
13565,SO46884,2443.35,1/23/2012,32,76.86889878466066
23529,SO53921,1174.48,3/6/2013,17,70.62188233732216
24830,SO56143,96.07,4/13/2013,2,62.938327094270065
15622,SO67431,583.97,9/30/2013,66,8.879842080248892
17674,SO66601,39.98,9/18/2013,1,77.46874230745797
17981,SO67091,539.99,9/26/2013,8,65.97931982910552
17317,SO67353,119.96,9/29/2013,1,96.56944247
15614,SO45902,3578.27,10/13/2011,59,60.78420233829715
12904,SO46557,3578.27,12/22/2011,106,33.875431132862275
19452,SO50531,782.99,11/17/2012,19,41.244452457985425
11091,SO55626,27.77,4/4/2013,1,21.704867010932087
16294,SO61573,13.98,7/5/2013,0,73.67684730913159
18177,SO68966,2443.95,10/23/2013,34,72.2335577
16772,SO69125,21.98,10/25/2013,1,24.061751470379242
18550,SO72460,64.47,12/6/2013,3,20.056485702316465
13288,SO58396,2391.94,5/21/2013,194,12.315468654208487
15814,SO68119,93.97,10/10/2013,1,91.63769564976707
16169,SO71985,2354.98,11/29/2013,87,27.141634201010856
28644,SO44637,3578.27,5/12/2011,95,37.69553504142137
14336,SO48847,1000.4375,7/6/2012,32,31.64792829586161
19001,SO63581,21.98,8/4/2013,0,44.29433724802515
21888,SO47489,2443.35,3/5/2012,34,72.83463594133592
26102,SO55407,147.28,3/31/2013,2,87.70658520399702
12213,SO55454,2369.96,4/1/2013,106,22.346881205211314
19956,SO60880,2482.23,6/25/2013,35,70.20917265541068
26430,SO66835,69.99,9/22/2013,2,38.49340351303609
12492,SO58288,2339.97,5/20/2013,24,98.15008098824282
18680,SO70003,1735.98,11/3/2013,52,33.39732013
19510,SO50361,1000.4375,10/30/2012,176,5.683330820746696
16012,SO56873,69.99,4/27/2013,1,53.98579753188529
23039,SO58121,561.48,5/16/2013,29,19.319453006214083
18055,SO63901,106.95,8/9/2013,12,9.226970547747914
23653,SO64508,1793.47,8/18/2013,25,71.33557703503232
15070,SO66653,589.26,9/19/2013,8,74.56463183830337
15490,SO70808,2419.06,11/14/2013,50,48.76640624606774
22495,SO63618,607.96,8/4/2013,9,69.30412409187484
18172,SO68776,39.98,10/20/2013,1,56.132747583477716
26347,SO68903,24.99,10/22/2013,0,64.83110523358351
27175,SO70935,565.47,11/16/2013,9,61.686877452856315
14000,SO62904,84.92,7/27/2013,1,68.25316258528127
21881,SO66571,128.97,9/18/2013,5,23.96491162395127
16847,SO71316,56.97,11/22/2013,2,30.52712890348652
11724,SO73056,48.97,12/14/2013,1,46.79649920323074
24124,SO74180,59.98,12/29/2013,1,47.38216089482271
13224,SO46879,2181.5625,1/22/2012,28,78.5691126
22581,SO48156,2181.5625,5/10/2012,55,39.902397626805545
18563,SO71549,1750.98,11/25/2013,86,20.437989825622324
25707,SO69632,562.96,10/29/2013,19,28.88926719665221
16688,SO51189,2502.83,12/29/2012,99,25.39968273
18770,SO64752,94.48,8/22/2013,1,74.50770182932209
13941,SO65966,28.99,9/8/2013,1,49.68226339
13690,SO44044,3578.27,2/23/2011,49,72.31991630724343
13621,SO64535,7.95,8/19/2013,0,44.54086967197456
20655,SO65517,47.42,9/1/2013,1,89.52488223787098
23515,SO66758,539.99,9/20/2013,5,98.43442923365978
27531,SO50916,2071.4196,12/12/2012,30,68.63503833
15069,SO53808,71.95,3/3/2013,1,87.06219294
23589,SO71082,588.96,11/18/2013,11,53.25366038134595
26907,SO71395,108.46,11/23/2013,1,93.78897983362126
13028,SO73683,48.98,12/22/2013,1,84.00071613891866
17768,SO50152,2181.5625,10/24/2012,22,99.21896431777371
20115,SO53797,119.98,3/3/2013,2,64.19390485613916
23029,SO55573,120.46,4/3/2013,2,79.02464032548171
24348,SO56219,2443.55,4/14/2013,43,56.57247329793028
18264,SO66775,34.99,9/21/2013,1,29.61640990578517
20898,SO68768,51.97,10/20/2013,1,38.70174125732699
19377,SO74869,115.92,1/20/2014,1,89.93051439947503
14802,SO70027,843.97,11/4/2013,82,10.315054926868953
13318,SO52651,47.94,2/12/2013,1,61.19058917706877
27148,SO61274,78.98,6/30/2013,2,40.385983087890324
24305,SO67624,1763.97,10/2/2013,42,41.73579111052779
23020,SO74349,106.93,1/4/2014,1,89.03426461
13206,SO62208,85.94,7/15/2013,1,86.11312558189152
17251,SO52365,69.97,2/7/2013,1,61.89002567938452
20693,SO65078,1155.48,8/27/2013,37,30.927290503411722
26547,SO72269,624.97,12/3/2013,12,50.16835288539228
17026,SO54733,89.46,3/20/2013,2,43.78787240997552
29261,SO68331,742.35,10/13/2013,19,38.593712774237055
11160,SO53121,2322.28,2/21/2013,157,14.76462996294316
27210,SO56196,7.28,4/14/2013,0,56.59581923795543
14084,SO64191,53.47,8/14/2013,2,33.67397329807594
12487,SO64251,2329.98,8/15/2013,34,67.77675458
14709,SO65962,819.48,9/8/2013,23,35.324373903425425
11119,SO71358,49.99,11/23/2013,1,45.960531847806166
13908,SO64439,2420.34,8/17/2013,243,9.974235548468716
12107,SO53631,32.27,2/28/2013,0,99.29111664102038
23472,SO54054,32.28,3/8/2013,1,53.222986411141704
13453,SO47789,2181.5625,4/8/2012,299,7.302571445596417
24739,SO63805,2453.04,8/7/2013,43,56.41691258230868
28264,SO72830,2419.06,12/11/2013,28,87.68362993403672
11238,SO54301,1249.84,3/12/2013,16,78.39245275528926
25150,SO57588,2419.06,5/6/2013,34,71.58613499229814
12752,SO61626,3.99,7/6/2013,0,18.249142186908315
17205,SO70406,35,11/9/2013,1,67.48502250380987
24366,SO50616,2443.35,11/24/2012,31,77.79834591116473
11572,SO50889,2071.4196,12/9/2012,35,59.37981107672218
22899,SO57237,600.46,4/30/2013,7,89.81115543
12954,SO60179,8.99,6/15/2013,0,31.314029269564116
16089,SO69108,67.59,10/25/2013,2,28.003746475228805
11505,SO73791,49.99,12/24/2013,1,87.60912576955137
20872,SO48665,782.99,6/22/2012,12,64.41283308418798
13626,SO61842,2386.94,7/9/2013,465,5.137485949494936
28602,SO68569,144.47,10/17/2013,4,38.54748380854999
28250,SO72258,2438.06,12/3/2013,28,86.49631865239408
25029,SO49245,1000.4375,8/6/2012,132,7.595353605965612
18830,SO70963,119.98,11/17/2013,23,5.308553184843344
18005,SO57829,1249.84,5/11/2013,39,31.719632599887326
19105,SO45445,3578.27,8/15/2011,39,91.83000352
11011,SO51650,2294.99,1/25/2013,25,90.64037023965155
11072,SO60240,2398.05,6/15/2013,44,54.28238485114325
22313,SO63503,1735.98,8/3/2013,30,57.55750275826415
23881,SO72112,548.98,12/1/2013,15,36.540761075132934
20180,SO51254,2487.89,1/1/2013,88,28.154982892641936
16943,SO61405,37.93,7/2/2013,0,82.44607615015123
12881,SO66002,2329.99,9/8/2013,154,15.098011747465936
13730,SO48404,2181.5625,5/30/2012,43,51.298665233470395
15859,SO56636,24.27,4/22/2013,0,65.26773965222303
14503,SO58218,39.98,5/18/2013,3,14.849627585247775
20084,SO58495,38.88,5/23/2013,1,54.36267406987289
15258,SO67044,4.99,9/25/2013,0,59.86452235
18433,SO68240,2329.98,10/12/2013,31,75.53712574819966
27104,SO49628,2049.0982,9/5/2012,75,27.309424669015623
26080,SO59773,24.99,6/9/2013,1,32.866112812622035
12267,SO64310,2294.99,8/16/2013,39,59.104508930138174
23949,SO56671,92.96,4/23/2013,1,98.39700894825334
18731,SO54761,2475.79,3/20/2013,96,25.66185236791087
14123,SO54771,28.98,3/21/2013,0,98.66086357672908
17723,SO67811,18.97,10/5/2013,0,72.86254064017572
18994,SO70187,123.98,11/6/2013,1,83.47779661
14495,SO50987,1000.4375,12/18/2012,74,13.515920482452227
12239,SO73331,2428.05,12/17/2013,72,33.539917805910065
25761,SO55550,562.96,4/2/2013,54,10.484946566843199
14346,SO62230,769.49,7/15/2013,19,40.29696452530165
23132,SO54546,160.23,3/17/2013,2,98.22251769240494
24480,SO73474,1732.26,12/19/2013,115,15.000940909602155
21487,SO51496,548.98,1/16/2013,9,58.42541432526395
25332,SO59100,39.98,5/30/2013,7,5.5767091673121705
11667,SO61493,53.99,7/4/2013,1,72.70486752418596
14498,SO61838,2393.95,7/9/2013,101,23.73330578
20241,SO62516,1768.96,7/20/2013,102,17.310531026852477
24004,SO63796,562.96,8/7/2013,15,37.016692155274825
13678,SO64736,2354.98,8/22/2013,30,78.24920830420325
16809,SO68495,13.98,10/16/2013,1,15.128243199565027
13636,SO72000,2438.06,11/29/2013,91,26.834704600876062
29313,SO70311,539.99,11/7/2013,93,5.8041200536444055
14446,SO71315,37.29,11/22/2013,0,96.99941195608372
17335,SO56660,4.99,4/23/2013,0,61.25383199894207
26160,SO71192,1155.48,11/20/2013,16,73.39046545654645
16964,SO52101,21.98,2/1/2013,0,66.88140125982139
11326,SO53055,2369.97,2/20/2013,127,18.714633092619067
17683,SO54063,4.99,3/8/2013,0,61.51929420442944
17483,SO54783,32.28,3/21/2013,2,17.48448154
25402,SO60169,1249.84,6/14/2013,29,43.11746312649715
17925,SO68998,1120.49,10/23/2013,19,59.05149791290284
22913,SO72412,2502.83,12/5/2013,43,58.09370583970481
12021,SO46419,3399.99,12/3/2011,208,16.31197546836039
22275,SO52460,615.47,2/8/2013,74,8.271417116419606
14525,SO55021,777.34,3/25/2013,10,80.83225981801232
12939,SO55521,32.28,4/2/2013,0,73.96263151462051
13041,SO60460,64.97,6/19/2013,5,12.772795933650116
23321,SO62232,617.47,7/15/2013,36,17.10447428614758
26783,SO74312,88.97,1/3/2014,1,89.79545875701393
15193,SO46823,782.99,1/15/2012,10,78.06724565
15440,SO66999,751.34,9/24/2013,8,99.63522814058405
14307,SO62160,32.27,7/15/2013,1,29.128807674477063
15471,SO72162,839.48,12/2/2013,16,51.341283942537416
16546,SO72967,854.97,12/13/2013,31,27.46365972592379
23981,SO53271,33.98,2/24/2013,1,64.16601315534442
14424,SO59078,2359.97,5/30/2013,148,15.964352713675208
11868,SO60146,4.99,6/14/2013,0,17.088101410588145
24046,SO67013,553.97,9/24/2013,47,11.829349683486651
21234,SO52938,119.98,2/18/2013,2,70.89067781509586
28785,SO60566,34.99,6/21/2013,1,51.936894856154645
18666,SO60982,58.98,6/27/2013,1,63.684465553689854
28814,SO71575,31.27,11/26/2013,0,88.53359943
13784,SO44173,3578.27,3/8/2011,48,75.33120605175907
15451,SO48867,2181.5625,7/9/2012,45,48.863677225835644
15534,SO49234,782.99,8/5/2012,8,98.51381889745151
18099,SO59853,4.99,6/10/2013,0,48.344329608487456
20570,SO56359,114.96,4/17/2013,7,15.682813957185653
11769,SO66584,152.27,9/18/2013,2,99.30220098900801
14991,SO72655,2350.96,12/9/2013,328,7.167969351410494
14431,SO74671,21.98,1/14/2014,0,57.238938151336455
13795,SO44590,3578.27,5/5/2011,104,34.36407142647238
18947,SO63335,804.48,7/31/2013,15,52.837454346613555
12910,SO67880,56.97,10/6/2013,1,58.07773049647955
26112,SO46452,3374.99,12/8/2011,121,27.809110146456323
13989,SO54685,46.47,3/19/2013,1,57.901581795039874
25025,SO55673,2469.05,4/4/2013,32,76.82580564052606
21667,SO67586,819.48,10/2/2013,27,30.318434538179844
21970,SO70825,32.28,11/15/2013,1,41.425482664821175
29344,SO74027,548.98,12/26/2013,18,30.48305585
13700,SO48239,2181.5625,5/24/2012,26,82.95317444387923
11276,SO52473,34.99,2/9/2013,0,73.87331462491169
13613,SO52672,27.28,2/13/2013,0,87.76366154
11377,SO53647,83.97,2/28/2013,4,21.154739825657632
29306,SO58115,2384.07,5/16/2013,199,11.990065625176397
27442,SO58791,27.77,5/28/2013,2,16.341432866573967
29237,SO45253,3578.27,7/30/2011,176,20.296741618302455
27298,SO49770,782.99,9/22/2012,14,55.64285276410622
11545,SO62056,53.99,7/13/2013,1,97.23664668446266
18389,SO68129,2401.45,10/10/2013,62,38.93736457859429
22803,SO73515,2364.98,12/20/2013,25,96.05828559
14317,SO52292,49.99,2/5/2013,6,8.629075523972073
11508,SO57967,2.29,5/14/2013,0,93.05285926739253
13076,SO47902,2049.0982,4/21/2012,92,22.209497693972263
17744,SO49017,2181.5625,7/28/2012,24,91.68512364333814
11049,SO54129,74.98,3/9/2013,7,10.34160586096881
22962,SO59084,39.98,5/30/2013,0,95.08084751
11914,SO64850,2460.99,8/23/2013,102,24.075835110291777
14067,SO56025,49.99,4/11/2013,1,33.75783570695027
22627,SO60892,588.96,6/25/2013,11,51.63952268978102
15394,SO48249,782.99,5/25/2012,19,41.168483717370144
11520,SO57436,24.99,5/4/2013,0,68.41515707999925
14223,SO59418,49.99,6/4/2013,1,97.60673788875735
15054,SO61735,576.95,7/8/2013,9,62.61051662646937
13661,SO63703,2334.97,8/6/2013,32,73.54111389647218
21889,SO67629,2443.35,10/2/2013,183,13.360498779041642
12131,SO68134,2469.05,10/10/2013,38,64.64218076165051
15391,SO60932,2394.97,6/26/2013,50,48.11572881940925
15342,SO47849,782.99,4/15/2012,9,89.149324
13672,SO60989,119.98,6/27/2013,3,41.880054466094684
14370,SO62188,32.6,7/15/2013,0,69.54814368474231
26613,SO74816,138.96,1/19/2014,5,26.674604184612512
23088,SO52429,32.28,2/8/2013,1,29.640390684798618
18295,SO56544,141.98,4/21/2013,3,40.73163093761599
28991,SO55192,63.97,3/29/2013,2,33.88603606311776
25957,SO60136,89.46,6/14/2013,3,29.118489742057108
14777,SO68965,2344.96,10/23/2013,241,9.718527060576882
15619,SO45903,3578.27,10/13/2011,42,84.49090152
15471,SO48447,782.99,6/3/2012,70,11.10864543467201
18166,SO50463,2443.35,11/9/2012,27,89.29972398228192
22727,SO55757,34.98,4/6/2013,2,16.919211961465727
18659,SO57809,78.98,5/11/2013,7,11.199865020952608
13583,SO59646,2393.06,6/6/2013,41,58.485452578166225
29399,SO54183,561.48,3/10/2013,11,52.73197029459857
17735,SO63867,1174.48,8/8/2013,23,51.667284039029084
26692,SO44855,699.0982,6/7/2011,12,59.57791111263279
23639,SO53379,69.97,2/26/2013,2,32.27037758131979
18179,SO56356,4.99,4/17/2013,0,67.98018097581306
25806,SO65483,23.78,8/31/2013,0,52.72821087218241
13936,SO68761,118.96,10/20/2013,3,36.800629360945905
15388,SO48120,782.99,5/5/2012,9,83.51756336316917
14681,SO66061,2351.96,9/9/2013,32,74.13350415103746
23571,SO55332,1120.49,3/30/2013,26,42.392982484739086
14523,SO59388,1735.98,6/3/2013,20,85.52368959674291
20966,SO72719,1120.49,12/9/2013,12,92.42453376061854
14017,SO47069,1000.4375,1/29/2012,18,56.002295373014434
13369,SO47103,2443.35,2/2/2012,96,25.420482764907472
13419,SO57466,2294.99,5/4/2013,25,92.00025487196375
11253,SO61120,63.97,6/29/2013,3,23.000563909074135
26845,SO63393,27.77,8/1/2013,3,9.600206509640568
14305,SO58762,806.76,5/27/2013,22,36.11126584294743
12704,SO68092,29.98,10/10/2013,0,74.06180272379878
27562,SO74984,94.48,1/24/2014,1,92.7110382
15851,SO49903,782.99,9/28/2012,12,65.54213644737179
16406,SO52032,928.49,1/31/2013,10,95.42466196
27787,SO53322,69.46,2/25/2013,5,13.775229731210178
23710,SO64320,29.99,8/16/2013,3,10.771604310861905
14062,SO54254,1223.84,3/12/2013,20,62.398235320648084
15235,SO65024,117.96,8/27/2013,1,96.78105063681171
23499,SO71211,539.99,11/20/2013,10,52.75852435069878
13548,SO43931,3578.27,2/1/2011,362,9.893946464233988
14007,SO51366,1700.99,1/8/2013,65,26.015772327358334
12308,SO57846,2339.97,5/12/2013,83,28.255326109498213
26453,SO67983,53.95,10/8/2013,1,37.096427268010245
26382,SO51662,2443.35,1/26/2013,267,9.142321441
13848,SO52502,61.45,2/9/2013,1,90.96480654730205
20503,SO56352,14.98,4/17/2013,0,53.97857474854205
17390,SO57652,39.98,5/8/2013,1,68.73842533064035
11078,SO62413,7.28,7/19/2013,1,11.381419505025853
17322,SO57796,85.48,5/11/2013,8,10.140969441346693
17087,SO62496,12.94,7/20/2013,0,60.71443834385199
14232,SO55336,49.99,3/30/2013,1,89.29312099789976
20623,SO64888,2514.93,8/24/2013,46,55.20579009115696
29438,SO57818,33.98,5/11/2013,0,88.39282139415678
15494,SO71317,125.47,11/22/2013,2,82.04417094024774
12011,SO46408,3374.99,12/1/2011,277,12.20610965051747
14793,SO68899,2369.97,10/22/2013,98,24.18596006664054
14270,SO48644,1000.4375,6/21/2012,15,67.48251356975754
19904,SO46515,699.0982,12/17/2011,15,47.13263134225395
18242,SO51635,2543.44,1/25/2013,78,32.61648229645745
12345,SO55386,40.22,3/31/2013,1,44.770216324558014
25123,SO66159,39.98,9/11/2013,1,47.293966395710264
12186,SO54092,2334.97,3/8/2013,26,91.50246382805167
29444,SO67999,25.48,10/8/2013,2,14.828536951970538
14390,SO69969,39.98,11/3/2013,1,31.574420946723425
15278,SO52193,56.97,2/3/2013,1,56.068657575357825
11331,SO54331,34.99,3/13/2013,0,71.33725802990621
11311,SO56415,74.98,4/18/2013,1,64.91054245112815
12476,SO68057,23.78,10/9/2013,0,94.45606008505247
20076,SO71273,553.97,11/21/2013,7,80.58284785784996
15668,SO73660,2334.97,12/22/2013,40,57.92229998757088
28653,SO44578,3578.27,5/2/2011,141,25.394855708983215
15705,SO58314,69.99,5/20/2013,1,47.83305198321278
12846,SO51012,2071.4196,12/21/2012,29,70.87131319847535
23232,SO55808,1120.49,4/6/2013,13,84.60640660942806
13314,SO47226,2443.35,2/16/2012,25,96.17494132
12643,SO52449,8.99,2/8/2013,0,62.51801278310218
24899,SO53013,105.45,2/20/2013,2,55.05733989392108
16846,SO53099,123.98,2/21/2013,19,6.680732696509089
25220,SO54152,23.78,3/10/2013,2,11.849411569267094
17841,SO49432,2181.5625,8/26/2012,110,19.829974775553026
16436,SO50840,2181.5625,12/5/2012,214,10.202193463014666
11176,SO52538,79.97,2/10/2013,2,43.08200768646802
15418,SO58307,69.97,5/20/2013,2,37.00346178819286
19330,SO65526,31.27,9/1/2013,0,65.54864499749732
19072,SO75111,48.97,1/28/2014,1,55.88818525367326
13016,SO46791,2443.35,1/11/2012,40,61.617222141846675
18684,SO70741,1754.98,11/13/2013,35,49.83783427907714
11547,SO52111,2329.98,2/2/2013,74,31.385029112654426
11619,SO62831,31.27,7/26/2013,0,95.51840491991531
19300,SO66117,36.93,9/10/2013,3,13.208870177213202
11912,SO46008,3374.99,10/27/2011,36,94.19464494920419
13329,SO58526,2363.96,5/23/2013,68,34.56761445
27379,SO63637,152.47,8/5/2013,3,53.702837309893255
14478,SO65736,2453.04,9/4/2013,160,15.340020668616884
16781,SO51947,64.47,1/29/2013,5,11.73845149524588
18183,SO66021,2342.92,9/9/2013,51,45.806817628267275
16495,SO43781,3578.27,1/18/2011,47,75.46125075606942
23941,SO51905,38.98,1/28/2013,1,30.589653867112148
24486,SO52079,36.59,2/1/2013,1,58.42304944885541
25443,SO60529,1750.98,6/20/2013,56,31.47178234966774
12158,SO65538,74.98,9/1/2013,2,41.91824078483888
18765,SO67600,119.98,10/2/2013,1,91.11240025501336
18856,SO73774,1735.98,12/23/2013,20,86.30476442201736
18768,SO45228,3578.27,7/25/2011,66,54.021666624674836
20416,SO53440,539.99,2/27/2013,20,27.62003460984748
22624,SO74305,33.98,1/2/2014,1,23.352471709637168
16572,SO49012,2443.35,7/27/2012,26,95.63829853839285
11292,SO51230,2331.95,12/31/2012,96,24.258076668515315
12438,SO55795,2319.99,4/6/2013,28,81.77598953669121
23206,SO63571,69.97,8/4/2013,2,40.05216990587604
19179,SO70198,12.94,11/6/2013,0,98.63768551803264
13643,SO48854,2071.4196,7/7/2012,52,39.974795334464844
11328,SO51310,2319.99,1/5/2013,60,38.39407936651898
22265,SO54161,21.98,3/10/2013,0,65.55904474337419
13366,SO58683,2329.98,5/26/2013,24,96.34409662954783
20698,SO58732,23.97,5/27/2013,0,97.73991255066113
12348,SO66261,2433.04,9/12/2013,34,72.18458391
21864,SO61064,28.98,6/28/2013,0,76.68760473545359
29239,SO66874,765.32,9/22/2013,13,58.52320671743763
11875,SO67178,74.98,9/27/2013,1,76.79869521757153
12144,SO70090,7.95,11/5/2013,0,86.67906722219718
23738,SO68490,36.59,10/16/2013,1,51.17905380352721
25076,SO73478,2469.05,12/19/2013,39,63.88691496885979
25866,SO43814,3374.99,1/24/2011,60,56.045086047139534
25638,SO55365,39.98,3/30/2013,1,58.43470828522434
11103,SO59636,2419.06,6/6/2013,27,89.55455143802439
19527,SO61088,1219.45,6/28/2013,31,38.78359886952917
15845,SO50136,782.99,10/22/2012,32,24.77748243
11440,SO55126,78.48,3/27/2013,2,48.346610475994765
28093,SO66712,2.29,9/20/2013,0,24.76809309572019
12858,SO71101,2322.28,11/19/2013,44,52.34804043789182
28391,SO52811,32.6,2/15/2013,0,90.83327000892056
22133,SO58283,556.26,5/19/2013,9,63.65618444583539
25523,SO64414,38.98,8/17/2013,0,86.26612106379238
21945,SO47475,2443.35,3/2/2012,118,20.788137363473624
14284,SO48525,1000.4375,6/10/2012,11,90.58299129
14312,SO52932,7.28,2/18/2013,0,62.16978062
23290,SO74570,7.28,1/11/2014,1,8.01717993
19037,SO50948,2443.35,12/15/2012,38,65.14630075
11566,SO66123,28.99,9/10/2013,0,95.38271084
21758,SO68295,14.98,10/13/2013,1,12.520865045159397
21217,SO47250,2181.5625,2/18/2012,36,60.33333239460935
15178,SO50095,2049.0982,10/17/2012,22,91.97046727
12217,SO61671,2294.99,7/7/2013,388,5.921040991765583
18970,SO70962,133.49,11/17/2013,2,64.93672801
28542,SO52946,78.98,2/18/2013,2,50.11571772394145
22400,SO58459,556.26,5/22/2013,15,37.96398527161801
25394,SO59196,1249.84,5/31/2013,19,64.61596654481073
15095,SO48922,2443.35,7/15/2012,244,10.006698985804608
27366,SO50507,782.99,11/13/2012,10,76.54098939730302
12588,SO69989,589.98,11/3/2013,109,5.425550307372225
18279,SO72442,65.95,12/6/2013,2,34.15889566027346
12332,SO55980,2482.23,4/10/2013,47,52.87607058004445
24702,SO69939,1174.48,11/2/2013,29,40.81711380382241
